date,farm_id,weight
2019-4-5,Farm 73,2805
2019-4-2,Farm 34,2805
2019-4-29,Farm 73,2805
2019-7-1,Farm 104,2805
2019-7-8,Farm 108,2805
2019-8-10,Farm 108,2805
2019-12-1,Farm 73,2805
2019-12-16,Farm 73,2805
2019-7-9,Farm 104,2806
2019-8-18,Farm 108,2806
2019-11-12,Farm 108,2806
2019-12-16,Farm 108,2806
2019-7-4,Farm 108,2807
2019-9-10,Farm 108,2807
2019-11-21,Farm 73,2807
2019-3-26,Farm 73,2808
2019-7-9,Farm 73,2808
2019-10-19,Farm 111,2808
2019-10-24,Farm 34,2808
2019-2-14,Farm 73,2809
2019-4-6,Farm 108,2809
2019-2-27,Farm 73,2810
2019-3-4,Farm 108,2810
2019-5-27,Farm 111,2810
2019-6-4,Farm 108,2810
2019-10-18,Farm 73,2810
2019-8-6,Farm 108,2811
2019-1-2,Farm 111,2811
2019-1-14,Farm 34,2811
2019-3-30,Farm 73,2812
2019-4-13,Farm 103,2812
2019-10-8,Farm 108,2812
2019-7-8,Farm 104,2813
2019-5-20,Farm 108,2814
2019-8-28,Farm 104,2814
2019-11-6,Farm 34,2814
2019-11-13,Farm 34,2814
2019-11-25,Farm 111,2814
2019-2-16,Farm 108,2815
2019-3-2,Farm 108,2815
2019-4-13,Farm 73,2815
2019-5-15,Farm 104,2815
2019-6-25,Farm 73,2815
2019-8-4,Farm 108,2815
2019-11-28,Farm 108,2815
2019-6-25,Farm 104,2816
2019-8-1,Farm 73,2816
2019-12-11,Farm 73,2816
2019-6-14,Farm 73,2817
2019-7-2,Farm 111,2817
2019-7-14,Farm 104,2817
2019-9-17,Farm 73,2817
2019-9-28,Farm 108,2817
2019-1-22,Farm 111,2817
2019-3-25,Farm 34,2818
2019-1-30,Farm 108,2818
2019-10-4,Farm 111,2819
2019-10-30,Farm 108,2820
2019-1-18,Farm 104,2820
2019-5-26,Farm 108,2821
2019-6-8,Farm 108,2821
2019-10-26,Farm 73,2821
2019-11-19,Farm 111,2821
2019-12-25,Farm 104,2821
2019-7-26,Farm 108,2822
2019-11-6,Farm 104,2822
2019-12-24,Farm 108,2822
2019-3-20,Farm 73,2823
2019-3-21,Farm 73,2823
2019-3-25,Farm 73,2823
2019-5-24,Farm 108,2823
2019-10-3,Farm 73,2823
2019-12-10,Farm 103,2823
2019-11-10,Farm 108,2824
2019-2-10,Farm 104,2825
2019-3-12,Farm 73,2825
2019-10-14,Farm 108,2825
2019-12-2,Farm 73,2825
2019-9-12,Farm 104,2826
2019-9-25,Farm 104,2826
2019-12-4,Farm 108,2826
2019-3-26,Farm 108,2827
2019-8-30,Farm 73,2827
2019-10-28,Farm 34,2827
2019-7-6,Farm 104,2828
2019-11-17,Farm 34,2828
2019-1-6,Farm 73,2828
2019-12-9,Farm 111,2829
2019-8-9,Farm 111,2830
2019-10-19,Farm 73,2830
2019-11-28,Farm 43,2830
2019-2-24,Farm 73,2831
2019-3-22,Farm 104,2832
2019-6-6,Farm 108,2832
2019-1-1,Farm 104,2832
2019-4-25,Farm 104,2833
2019-5-9,Farm 104,2834
2019-6-16,Farm 73,2834
2019-8-2,Farm 104,2834
2019-2-22,Farm 73,2835
2019-7-27,Farm 104,2835
2019-9-25,Farm 111,2836
2019-12-7,Farm 73,2836
2019-8-27,Farm 34,2837
2019-12-6,Farm 34,2838
2019-6-24,Farm 108,2839
2019-9-10,Farm 43,2839
2019-11-22,Farm 108,2839
2019-11-26,Farm 108,2839
2019-8-25,Farm 104,2840
2019-9-13,Farm 104,2840
2019-10-16,Farm 104,2840
2019-7-28,Farm 108,2841
2019-9-1,Farm 43,2841
2019-12-28,Farm 73,2841
2019-9-1,Farm 73,2842
2019-9-29,Farm 104,2842
2019-11-3,Farm 104,2842
2019-12-22,Farm 104,2842
2019-9-20,Farm 108,2843
2019-4-3,Farm 34,2844
2019-4-27,Farm 34,2844
2019-4-29,Farm 104,2844
2019-6-12,Farm 73,2844
2019-10-2,Farm 108,2844
2019-11-2,Farm 108,2844
2019-1-9,Farm 43,2844
2019-2-14,Farm 108,2845
2019-2-24,Farm 108,2845
2019-7-12,Farm 108,2845
2019-9-25,Farm 34,2845
2019-7-22,Farm 104,2846
2019-2-4,Farm 108,2847
2019-4-28,Farm 108,2847
2019-4-30,Farm 104,2847
2019-9-28,Farm 34,2847
2019-10-27,Farm 111,2847
2019-1-7,Farm 104,2847
2019-1-8,Farm 73,2847
2019-7-8,Farm 73,2848
2019-7-15,Farm 43,2848
2019-8-21,Farm 34,2848
2019-10-20,Farm 34,2848
2019-12-21,Farm 73,2848
2019-1-22,Farm 73,2848
2019-2-1,Farm 27,2849
2019-5-9,Farm 73,2850
2019-6-27,Farm 104,2850
2019-10-4,Farm 108,2850
2019-4-11,Farm 104,2852
2019-4-18,Farm 104,2852
2019-6-9,Farm 73,2852
2019-7-23,Farm 73,2852
2019-11-24,Farm 108,2853
2019-12-11,Farm 34,2853
2019-9-29,Farm 43,2854
2019-10-4,Farm 104,2854
2019-12-19,Farm 104,2854
2019-5-18,Farm 108,2855
2019-12-31,Farm 104,2855
2019-1-8,Farm 34,2855
2019-3-7,Farm 34,2856
2019-2-4,Farm 43,2857
2019-2-2,Farm 104,2858
2019-3-4,Farm 104,2858
2019-4-8,Farm 73,2858
2019-6-30,Farm 34,2858
2019-9-24,Farm 108,2858
2019-11-18,Farm 108,2858
2019-3-17,Farm 104,2859
2019-3-24,Farm 108,2859
2019-12-14,Farm 104,2859
2019-12-14,Farm 34,2860
2019-1-15,Farm 104,2860
2019-1-23,Farm 104,2860
2019-10-10,Farm 108,2861
2019-2-20,Farm 43,2862
2019-7-6,Farm 34,2862
2019-12-2,Farm 34,2862
2019-9-12,Farm 108,2863
2019-10-28,Farm 108,2863
2019-5-3,Farm 104,2864
2019-9-19,Farm 104,2864
2019-11-8,Farm 27,2864
2019-1-26,Farm 108,2864
2019-2-3,Farm 34,2865
2019-6-29,Farm 34,2865
2019-10-1,Farm 104,2865
2019-3-1,Farm 104,2866
2019-3-22,Farm 108,2866
2019-11-14,Farm 34,2866
2019-11-22,Farm 34,2866
2019-1-26,Farm 104,2867
2019-4-8,Farm 108,2868
2019-6-16,Farm 104,2868
2019-5-12,Farm 108,2869
2019-7-16,Farm 104,2869
2019-9-30,Farm 73,2869
2019-12-3,Farm 34,2869
2019-12-5,Farm 104,2869
2019-12-23,Farm 43,2869
2019-3-30,Farm 104,2870
2019-4-20,Farm 108,2870
2019-6-10,Farm 108,2870
2019-7-13,Farm 104,2870
2019-8-2,Farm 82,2870
2019-8-21,Farm 73,2870
2019-10-23,Farm 34,2870
2019-3-5,Farm 104,2871
2019-5-20,Farm 34,2871
2019-5-30,Farm 108,2871
2019-7-6,Farm 27,2871
2019-12-20,Farm 108,2871
2019-5-26,Farm 34,2872
2019-5-30,Farm 43,2872
2019-6-20,Farm 43,2872
2019-4-10,Farm 108,2873
2019-5-12,Farm 104,2873
2019-5-27,Farm 34,2873
2019-6-14,Farm 104,2873
2019-10-21,Farm 34,2873
2019-11-2,Farm 34,2873
2019-11-6,Farm 108,2873
2019-3-8,Farm 43,2874
2019-1-11,Farm 104,2874
2019-1-12,Farm 104,2874
2019-2-26,Farm 43,2875
2019-3-20,Farm 104,2875
2019-7-11,Farm 34,2875
2019-9-6,Farm 104,2875
2019-10-14,Farm 104,2875
2019-2-12,Farm 108,2876
2019-2-26,Farm 104,2876
2019-3-29,Farm 73,2876
2019-5-4,Farm 108,2876
2019-5-8,Farm 34,2876
2019-4-9,Farm 104,2877
2019-8-6,Farm 104,2877
2019-11-20,Farm 104,2877
2019-2-12,Farm 34,2878
2019-3-15,Farm 104,2878
2019-5-8,Farm 104,2878
2019-11-7,Farm 34,2878
2019-11-11,Farm 34,2878
2019-11-16,Farm 34,2878
2019-12-6,Farm 104,2878
2019-5-22,Farm 108,2879
2019-9-20,Farm 104,2879
2019-2-14,Farm 104,2880
2019-5-17,Farm 104,2880
2019-12-1,Farm 104,2880
2019-3-2,Farm 43,2881
2019-4-12,Farm 108,2881
2019-4-23,Farm 104,2881
2019-8-11,Farm 27,2881
2019-8-23,Farm 104,2881
2019-12-12,Farm 108,2881
2019-12-20,Farm 104,2881
2019-2-2,Farm 108,2882
2019-7-4,Farm 104,2882
2019-7-18,Farm 43,2883
2019-8-21,Farm 104,2883
2019-9-7,Farm 104,2883
2019-11-21,Farm 104,2883
2019-2-1,Farm 34,2884
2019-6-15,Farm 104,2884
2019-7-26,Farm 104,2884
2019-12-7,Farm 34,2884
2019-12-8,Farm 73,2884
2019-1-6,Farm 108,2884
2019-7-28,Farm 104,2885
2019-11-4,Farm 104,2885
2019-11-11,Farm 104,2886
2019-4-13,Farm 104,2887
2019-10-30,Farm 104,2887
2019-11-8,Farm 34,2887
2019-2-25,Farm 34,2888
2019-4-7,Farm 34,2888
2019-5-23,Farm 27,2888
2019-6-3,Farm 43,2888
2019-8-1,Farm 104,2888
2019-8-7,Farm 34,2888
2019-9-14,Farm 34,2888
2019-10-16,Farm 108,2888
2019-2-15,Farm 34,2889
2019-6-29,Farm 104,2889
2019-8-20,Farm 104,2889
2019-9-6,Farm 27,2889
2019-4-30,Farm 34,2890
2019-9-17,Farm 34,2890
2019-3-9,Farm 104,2891
2019-4-11,Farm 82,2891
2019-5-16,Farm 34,2891
2019-10-20,Farm 108,2891
2019-1-5,Farm 34,2891
2019-1-29,Farm 104,2891
2019-4-1,Farm 34,2892
2019-4-14,Farm 108,2892
2019-6-14,Farm 34,2892
2019-8-2,Farm 108,2892
2019-10-10,Farm 104,2892
2019-11-26,Farm 104,2892
2019-1-5,Farm 104,2892
2019-2-24,Farm 34,2893
2019-11-27,Farm 34,2893
2019-2-22,Farm 108,2893
2019-5-9,Farm 27,2893
2019-6-12,Farm 34,2893
2019-9-6,Farm 108,2893
2019-9-27,Farm 104,2893
2019-10-4,Farm 27,2893
2019-12-20,Farm 43,2893
2019-8-19,Farm 43,2894
2019-1-13,Farm 104,2894
2019-1-17,Farm 104,2894
2019-1-26,Farm 34,2894
2019-10-13,Farm 34,2895
2019-1-3,Farm 34,2895
2019-1-27,Farm 104,2895
2019-6-14,Farm 43,2896
2019-6-21,Farm 104,2896
2019-8-14,Farm 108,2896
2019-11-8,Farm 104,2896
2019-11-12,Farm 27,2896
2019-11-28,Farm 104,2896
2019-12-16,Farm 34,2896
2019-3-26,Farm 104,2897
2019-9-12,Farm 34,2897
2019-1-3,Farm 43,2897
2019-3-14,Farm 108,2898
2019-4-10,Farm 104,2898
2019-6-1,Farm 104,2898
2019-7-19,Farm 104,2898
2019-8-17,Farm 104,2898
2019-12-26,Farm 34,2898
2019-12-30,Farm 108,2898
2019-2-8,Farm 108,2899
2019-10-15,Farm 73,2899
2019-3-22,Farm 34,2900
2019-6-18,Farm 104,2900
2019-7-20,Farm 104,2900
2019-7-24,Farm 108,2900
2019-8-11,Farm 34,2900
2019-8-23,Farm 34,2900
2019-10-11,Farm 34,2900
2019-7-10,Farm 43,2901
2019-10-27,Farm 34,2901
2019-12-10,Farm 104,2901
2019-1-2,Farm 104,2901
2019-4-12,Farm 104,2902
2019-5-29,Farm 43,2902
2019-10-3,Farm 104,2902
2019-12-2,Farm 104,2902
2019-2-28,Farm 34,2903
2019-5-20,Farm 104,2903
2019-6-24,Farm 104,2903
2019-2-3,Farm 104,2904
2019-4-23,Farm 43,2904
2019-4-25,Farm 34,2904
2019-7-16,Farm 108,2904
2019-9-17,Farm 104,2904
2019-1-24,Farm 104,2904
2019-5-10,Farm 108,2905
2019-6-23,Farm 34,2905
2019-3-26,Farm 34,2906
2019-4-26,Farm 43,2906
2019-10-7,Farm 34,2906
2019-10-9,Farm 34,2906
2019-12-22,Farm 108,2906
2019-12-29,Farm 104,2906
2019-4-22,Farm 34,2907
2019-5-31,Farm 34,2907
2019-10-2,Farm 104,2907
2019-3-14,Farm 34,2908
2019-8-28,Farm 108,2908
2019-11-25,Farm 43,2908
2019-11-28,Farm 34,2908
2019-2-20,Farm 104,2909
2019-5-25,Farm 104,2909
2019-8-30,Farm 34,2909
2019-7-21,Farm 104,2910
2019-11-8,Farm 43,2910
2019-1-4,Farm 108,2910
2019-8-24,Farm 104,2912
2019-3-12,Farm 104,2912
2019-2-15,Farm 104,2912
2019-4-11,Farm 34,2912
2019-6-22,Farm 104,2912
2019-12-19,Farm 34,2912
2019-12-25,Farm 43,2912
2019-12-30,Farm 43,2912
2019-1-13,Farm 34,2912
2019-3-21,Farm 43,2913
2019-4-7,Farm 104,2913
2019-9-15,Farm 104,2913
2019-9-18,Farm 108,2913
2019-12-28,Farm 104,2913
2019-4-26,Farm 104,2914
2019-5-12,Farm 43,2914
2019-5-27,Farm 104,2914
2019-6-30,Farm 104,2914
2019-9-16,Farm 34,2914
2019-11-1,Farm 43,2914
2019-11-18,Farm 104,2914
2019-2-3,Farm 43,2915
2019-3-24,Farm 34,2915
2019-4-23,Farm 34,2915
2019-7-29,Farm 34,2915
2019-1-28,Farm 104,2915
2019-7-28,Farm 34,2916
2019-10-3,Farm 34,2916
2019-1-28,Farm 108,2916
2019-2-21,Farm 34,2917
2019-3-18,Farm 104,2917
2019-7-8,Farm 34,2917
2019-7-20,Farm 34,2917
2019-12-20,Farm 34,2917
2019-9-27,Farm 43,2918
2019-6-19,Farm 104,2918
2019-3-16,Farm 34,2918
2019-5-1,Farm 27,2918
2019-6-9,Farm 104,2918
2019-7-23,Farm 104,2918
2019-9-23,Farm 34,2918
2019-10-5,Farm 104,2918
2019-11-10,Farm 104,2918
2019-2-17,Farm 34,2919
2019-2-1,Farm 104,2920
2019-1-5,Farm 43,2920
2019-1-30,Farm 34,2920
2019-7-18,Farm 104,2921
2019-8-8,Farm 104,2921
2019-11-4,Farm 34,2921
2019-11-21,Farm 34,2921
2019-4-22,Farm 104,2922
2019-5-2,Farm 34,2922
2019-6-15,Farm 34,2922
2019-10-13,Farm 43,2922
2019-10-27,Farm 43,2922
2019-11-3,Farm 34,2922
2019-5-26,Farm 104,2923
2019-6-19,Farm 34,2923
2019-7-6,Farm 43,2923
2019-7-10,Farm 104,2923
2019-10-9,Farm 43,2923
2019-10-28,Farm 82,2923
2019-12-12,Farm 34,2923
2019-3-12,Farm 34,2924
2019-12-9,Farm 104,2924
2019-1-1,Farm 82,2924
2019-5-14,Farm 43,2925
2019-5-16,Farm 108,2925
2019-8-13,Farm 27,2925
2019-10-31,Farm 43,2925
2019-12-24,Farm 43,2925
2019-1-23,Farm 34,2925
2019-11-23,Farm 34,2926
2019-1-4,Farm 43,2926
2019-1-10,Farm 43,2926
2019-2-16,Farm 104,2927
2019-5-11,Farm 43,2927
2019-5-19,Farm 104,2927
2019-8-26,Farm 104,2927
2019-8-30,Farm 104,2927
2019-9-21,Farm 104,2927
2019-11-5,Farm 82,2927
2019-1-22,Farm 108,2927
2019-2-16,Farm 34,2928
2019-5-20,Farm 43,2928
2019-7-3,Farm 104,2928
2019-9-24,Farm 104,2928
2019-2-11,Farm 34,2929
2019-6-2,Farm 104,2929
2019-12-22,Farm 34,2929
2019-1-22,Farm 43,2929
2019-3-17,Farm 34,2930
2019-9-2,Farm 104,2930
2019-9-22,Farm 27,2930
2019-10-6,Farm 108,2930
2019-11-9,Farm 104,2930
2019-11-22,Farm 104,2930
2019-1-1,Farm 43,2930
2019-4-17,Farm 104,2931
2019-5-18,Farm 34,2931
2019-6-16,Farm 43,2931
2019-7-16,Farm 34,2931
2019-10-18,Farm 43,2931
2019-1-19,Farm 104,2931
2019-6-14,Farm 27,2932
2019-12-8,Farm 108,2932
2019-5-18,Farm 43,2933
2019-6-13,Farm 34,2933
2019-8-3,Farm 73,2933
2019-11-25,Farm 104,2933
2019-4-2,Farm 104,2934
2019-5-1,Farm 104,2934
2019-5-29,Farm 104,2934
2019-6-12,Farm 104,2934
2019-8-13,Farm 43,2934
2019-9-15,Farm 34,2934
2019-12-12,Farm 104,2934
2019-1-28,Farm 34,2934
2019-2-24,Farm 104,2935
2019-6-11,Farm 104,2935
2019-6-26,Farm 34,2935
2019-9-19,Farm 27,2935
2019-12-27,Farm 34,2935
2019-5-24,Farm 34,2936
2019-7-25,Farm 27,2936
2019-12-7,Farm 104,2936
2019-1-30,Farm 43,2936
2019-4-18,Farm 43,2937
2019-5-24,Farm 104,2937
2019-12-3,Farm 43,2937
2019-1-17,Farm 43,2937
2019-4-28,Farm 104,2938
2019-6-21,Farm 34,2938
2019-12-6,Farm 82,2938
2019-12-21,Farm 34,2938
2019-3-1,Farm 34,2939
2019-3-7,Farm 27,2939
2019-4-17,Farm 34,2939
2019-7-12,Farm 104,2939
2019-10-11,Farm 104,2939
2019-1-8,Farm 43,2940
2019-4-6,Farm 43,2940
2019-3-4,Farm 82,2940
2019-9-15,Farm 82,2940
2019-5-13,Farm 34,2940
2019-1-18,Farm 34,2940
2019-5-18,Farm 104,2940
2019-12-16,Farm 104,2940
2019-1-30,Farm 104,2940
2019-6-5,Farm 34,2940
2019-1-12,Farm 34,2940
2019-5-20,Farm 82,2941
2019-4-14,Farm 34,2941
2019-5-4,Farm 104,2941
2019-5-21,Farm 34,2941
2019-7-28,Farm 43,2941
2019-7-29,Farm 104,2941
2019-9-20,Farm 34,2941
2019-10-30,Farm 34,2941
2019-1-16,Farm 43,2941
2019-6-3,Farm 34,2942
2019-6-7,Farm 104,2942
2019-11-19,Farm 34,2942
2019-12-29,Farm 34,2942
2019-1-18,Farm 43,2942
2019-3-30,Farm 82,2943
2019-2-5,Farm 104,2943
2019-2-17,Farm 27,2943
2019-5-5,Farm 43,2943
2019-5-7,Farm 34,2943
2019-5-7,Farm 104,2943
2019-12-17,Farm 104,2943
2019-11-30,Farm 104,2943
2019-7-13,Farm 34,2943
2019-9-9,Farm 34,2943
2019-3-10,Farm 43,2944
2019-3-23,Farm 104,2944
2019-4-24,Farm 108,2944
2019-6-1,Farm 82,2944
2019-7-22,Farm 108,2944
2019-9-22,Farm 104,2944
2019-3-10,Farm 108,2945
2019-4-9,Farm 43,2945
2019-7-10,Farm 82,2945
2019-8-29,Farm 34,2945
2019-9-23,Farm 27,2945
2019-3-11,Farm 104,2946
2019-4-5,Farm 104,2946
2019-5-30,Farm 104,2946
2019-8-4,Farm 104,2946
2019-8-20,Farm 43,2946
2019-9-19,Farm 34,2946
2019-10-23,Farm 43,2946
2019-1-6,Farm 104,2946
2019-6-11,Farm 34,2947
2019-7-2,Farm 108,2947
2019-9-8,Farm 27,2947
2019-11-6,Farm 43,2947
2019-12-27,Farm 104,2947
2019-2-16,Farm 43,2948
2019-4-18,Farm 34,2948
2019-5-3,Farm 27,2948
2019-6-11,Farm 43,2948
2019-9-7,Farm 34,2948
2019-10-2,Farm 43,2948
2019-5-8,Farm 43,2949
2019-6-17,Farm 34,2949
2019-8-31,Farm 104,2949
2019-9-4,Farm 43,2949
2019-10-6,Farm 104,2949
2019-3-3,Farm 43,2950
2019-3-31,Farm 104,2950
2019-5-13,Farm 104,2950
2019-8-16,Farm 34,2950
2019-12-1,Farm 34,2950
2019-12-24,Farm 104,2950
2019-1-26,Farm 27,2950
2019-3-6,Farm 104,2951
2019-3-30,Farm 27,2951
2019-4-1,Farm 43,2951
2019-5-5,Farm 34,2951
2019-9-22,Farm 34,2951
2019-11-30,Farm 43,2951
2019-12-25,Farm 34,2951
2019-2-7,Farm 27,2952
2019-5-2,Farm 104,2952
2019-5-23,Farm 34,2952
2019-7-30,Farm 104,2952
2019-8-26,Farm 82,2952
2019-11-16,Farm 43,2952
2019-3-11,Farm 34,2953
2019-3-21,Farm 34,2953
2019-9-1,Farm 34,2953
2019-12-26,Farm 104,2953
2019-1-29,Farm 43,2953
2019-2-4,Farm 104,2954
2019-2-8,Farm 34,2954
2019-5-16,Farm 104,2954
2019-6-19,Farm 27,2954
2019-8-18,Farm 34,2954
2019-11-4,Farm 43,2954
2019-1-2,Farm 34,2954
2019-2-27,Farm 104,2955
2019-8-7,Farm 82,2955
2019-11-24,Farm 104,2955
2019-11-26,Farm 43,2955
2019-11-29,Farm 104,2955
2019-12-19,Farm 43,2955
2019-2-22,Farm 104,2956
2019-3-16,Farm 43,2956
2019-4-17,Farm 27,2956
2019-9-18,Farm 34,2956
2019-9-26,Farm 104,2956
2019-10-17,Farm 104,2956
2019-2-13,Farm 34,2957
2019-3-15,Farm 34,2957
2019-5-6,Farm 104,2957
2019-5-22,Farm 34,2957
2019-6-28,Farm 104,2957
2019-6-30,Farm 43,2957
2019-8-30,Farm 43,2957
2019-10-29,Farm 43,2957
2019-2-13,Farm 104,2958
2019-3-9,Farm 43,2958
2019-6-10,Farm 43,2958
2019-6-12,Farm 108,2958
2019-8-2,Farm 34,2958
2019-8-11,Farm 43,2958
2019-9-2,Farm 82,2958
2019-10-6,Farm 43,2958
2019-2-22,Farm 34,2959
2019-3-27,Farm 34,2959
2019-7-15,Farm 34,2959
2019-7-24,Farm 34,2959
2019-9-14,Farm 104,2959
2019-1-19,Farm 34,2959
2019-5-29,Farm 34,2960
2019-3-13,Farm 34,2960
2019-7-30,Farm 27,2960
2019-7-7,Farm 43,2960
2019-10-23,Farm 104,2960
2019-8-24,Farm 43,2960
2019-7-19,Farm 27,2960
2019-12-28,Farm 34,2960
2019-8-28,Farm 34,2960
2019-12-29,Farm 27,2960
2019-1-24,Farm 27,2960
2019-2-18,Farm 34,2961
2019-2-22,Farm 43,2961
2019-7-1,Farm 43,2961
2019-10-25,Farm 34,2961
2019-11-24,Farm 43,2961
2019-12-11,Farm 104,2961
2019-1-21,Farm 104,2961
2019-3-7,Farm 104,2962
2019-10-4,Farm 34,2962
2019-2-27,Farm 43,2963
2019-12-18,Farm 34,2963
2019-12-8,Farm 34,2963
2019-5-11,Farm 73,2963
2019-1-20,Farm 104,2963
2019-3-29,Farm 104,2963
2019-10-29,Farm 104,2963
2019-6-5,Farm 104,2963
2019-12-17,Farm 34,2963
2019-11-17,Farm 43,2963
2019-2-10,Farm 34,2963
2019-12-18,Farm 27,2963
2019-8-13,Farm 34,2963
2019-10-18,Farm 34,2963
2019-5-4,Farm 34,2963
2019-8-2,Farm 43,2964
2019-2-9,Farm 34,2964
2019-2-13,Farm 43,2964
2019-3-18,Farm 82,2964
2019-4-15,Farm 34,2964
2019-6-15,Farm 27,2964
2019-11-4,Farm 108,2964
2019-11-29,Farm 43,2964
2019-1-29,Farm 34,2964
2019-3-24,Farm 43,2965
2019-2-28,Farm 104,2965
2019-4-11,Farm 27,2965
2019-4-13,Farm 34,2965
2019-4-15,Farm 104,2965
2019-8-8,Farm 34,2965
2019-11-22,Farm 43,2965
2019-9-5,Farm 34,2965
2019-10-7,Farm 104,2965
2019-1-3,Farm 104,2965
2019-5-6,Farm 34,2966
2019-6-6,Farm 43,2966
2019-8-1,Farm 43,2966
2019-9-28,Farm 104,2966
2019-10-14,Farm 27,2966
2019-10-24,Farm 104,2966
2019-2-5,Farm 43,2967
2019-3-10,Farm 34,2967
2019-4-10,Farm 82,2967
2019-4-12,Farm 34,2967
2019-4-12,Farm 82,2967
2019-8-19,Farm 104,2967
2019-11-15,Farm 104,2967
2019-1-27,Farm 43,2967
2019-9-28,Farm 43,2967
2019-7-7,Farm 34,2967
2019-8-4,Farm 34,2967
2019-8-5,Farm 34,2968
2019-1-27,Farm 27,2968
2019-1-31,Farm 43,2968
2019-5-17,Farm 43,2969
2019-9-6,Farm 34,2969
2019-9-26,Farm 108,2969
2019-11-18,Farm 43,2969
2019-11-26,Farm 34,2969
2019-4-25,Farm 82,2970
2019-6-7,Farm 43,2970
2019-8-10,Farm 34,2970
2019-11-12,Farm 34,2970
2019-12-7,Farm 43,2970
2019-4-25,Farm 43,2971
2019-5-15,Farm 34,2971
2019-5-21,Farm 43,2971
2019-10-12,Farm 104,2971
2019-3-8,Farm 104,2972
2019-4-6,Farm 104,2972
2019-7-14,Farm 34,2972
2019-7-27,Farm 27,2972
2019-8-14,Farm 104,2972
2019-10-27,Farm 104,2972
2019-11-14,Farm 104,2972
2019-12-10,Farm 43,2972
2019-2-25,Farm 27,2973
2019-2-25,Farm 43,2973
2019-8-20,Farm 108,2973
2019-3-10,Farm 104,2974
2019-3-29,Farm 34,2974
2019-4-4,Farm 27,2974
2019-9-8,Farm 43,2974
2019-10-28,Farm 43,2974
2019-11-1,Farm 104,2974
2019-11-13,Farm 104,2974
2019-3-25,Farm 104,2975
2019-5-28,Farm 104,2975
2019-7-19,Farm 34,2975
2019-12-21,Farm 27,2975
2019-1-25,Farm 104,2975
2019-3-3,Farm 104,2976
2019-4-7,Farm 43,2976
2019-8-5,Farm 43,2976
2019-7-2,Farm 34,2977
2019-4-3,Farm 43,2977
2019-10-17,Farm 34,2977
2019-2-10,Farm 27,2977
2019-10-20,Farm 27,2977
2019-8-24,Farm 27,2977
2019-5-5,Farm 104,2977
2019-5-15,Farm 43,2977
2019-6-9,Farm 43,2977
2019-7-31,Farm 104,2977
2019-5-31,Farm 43,2978
2019-8-22,Farm 34,2978
2019-3-1,Farm 82,2978
2019-4-7,Farm 27,2978
2019-8-1,Farm 27,2978
2019-4-8,Farm 104,2978
2019-12-11,Farm 82,2978
2019-10-4,Farm 43,2978
2019-1-16,Farm 34,2978
2019-6-20,Farm 27,2978
2019-3-24,Farm 104,2979
2019-3-28,Farm 43,2979
2019-6-24,Farm 34,2979
2019-6-27,Farm 43,2979
2019-6-30,Farm 108,2979
2019-10-19,Farm 27,2979
2019-3-6,Farm 34,2980
2019-3-19,Farm 34,2980
2019-3-27,Farm 43,2980
2019-7-16,Farm 43,2980
2019-9-1,Farm 104,2980
2019-12-4,Farm 34,2980
2019-12-12,Farm 43,2980
2019-12-19,Farm 27,2980
2019-2-2,Farm 82,2981
2019-3-14,Farm 43,2981
2019-3-21,Farm 104,2981
2019-3-29,Farm 43,2981
2019-4-4,Farm 104,2981
2019-9-11,Farm 104,2981
2019-11-18,Farm 27,2981
2019-8-17,Farm 43,2982
2019-6-16,Farm 34,2982
2019-8-12,Farm 104,2982
2019-8-26,Farm 34,2982
2019-9-24,Farm 43,2982
2019-10-8,Farm 104,2982
2019-10-31,Farm 104,2982
2019-1-1,Farm 34,2982
2019-1-11,Farm 43,2982
2019-4-29,Farm 34,2983
2019-8-23,Farm 82,2983
2019-1-31,Farm 104,2983
2019-5-28,Farm 34,2984
2019-4-14,Farm 104,2984
2019-7-7,Farm 27,2984
2019-9-10,Farm 104,2984
2019-9-18,Farm 104,2984
2019-12-14,Farm 27,2984
2019-12-18,Farm 43,2984
2019-12-23,Farm 27,2984
2019-1-25,Farm 82,2984
2019-2-7,Farm 104,2985
2019-4-8,Farm 27,2985
2019-7-11,Farm 104,2985
2019-9-9,Farm 43,2985
2019-11-29,Farm 34,2985
2019-3-5,Farm 34,2986
2019-6-15,Farm 43,2986
2019-7-12,Farm 43,2986
2019-7-26,Farm 34,2986
2019-10-11,Farm 82,2986
2019-12-2,Farm 108,2986
2019-12-30,Farm 104,2986
2019-1-16,Farm 27,2986
2019-5-13,Farm 43,2987
2019-2-2,Farm 43,2987
2019-6-17,Farm 104,2987
2019-7-22,Farm 34,2987
2019-9-4,Farm 104,2987
2019-10-22,Farm 104,2987
2019-11-10,Farm 34,2987
2019-12-3,Farm 104,2987
2019-1-23,Farm 43,2987
2019-5-23,Farm 43,2988
2019-6-4,Farm 104,2988
2019-6-13,Farm 104,2988
2019-10-20,Farm 43,2988
2019-3-20,Farm 34,2989
2019-4-15,Farm 43,2989
2019-4-27,Farm 104,2989
2019-5-9,Farm 43,2989
2019-6-26,Farm 104,2989
2019-10-2,Farm 34,2989
2019-10-11,Farm 43,2989
2019-11-25,Farm 34,2989
2019-12-1,Farm 43,2990
2019-1-27,Farm 34,2990
2019-4-13,Farm 43,2991
2019-9-13,Farm 43,2991
